9662	062	Additional fee for each remake at an agreed quantum of time to be calculated at an hourly rate
9700	062	Diatorics 1 x 6/8
9702	062	Diatorics, odds, anterior
9704	062	Diatorics, odds, posterior
9706	062	Cost of bleaching tray material
9720	062	Soft base material per denture
9722	062	Acrylic per denture
9724	062	Cost of precision attachment, per attachment
9726	062	Preformed ball or roach clasp
9728	062	Cost of lingual / palatal bar
9729	062	Cost of mesh strengthener
9730	062	Cost of pre-fabricated burn-out component, per component
9732	062	Cost of other attachment components e.g. Nylon caps, sleeves etc
9734	062	Cost of dolder bar and clips, per gram or per clip
9736	062	Cost of implant components
9738	062	Cost of preformed strengthener
9739	062	Additional charge gold plating
9740	062	Cost of gold wire, per gram
9741	062	Cost of cobalt chrome casting alloy
9742	062	Cost of specialised cobalt chrome casting metal e g vitallium, titanium
9744	062	Cost of precious casting alloy
9746	062	Cost of semi-precious casting alloy
9748	062	Cost of non-precious casting alloy
9752	062	Cost of platinum foil
9754	062	Cost of gold solder, per gram
9755	062	Etching for bonding (metal or ceramic)
9756	062	Cost of silver solder, per gram
9757	062	Ceromer material - per unit
9758	062	Fiber re-enforced material per unit
9759	062	Fibre post
9760	062	Composite restoration material
9761	062	Ceramic material
9762	062	Cost of anterior orthodontic attachment, per attachment
9763	062	Orthodontic material
9764	062	Cost of posterior orthodontic attachment, per attachment
9765	062	Preformed components
9766	062	Cost of expansion screw, per screw
9767	062	Soldering material
9768	062	Cost of buccal tube/transfer tube, per tube
9770	062	Cost of j-hook, per hook
9772	062	Cost of lingual buttons, per button
9774	062	Cost of invisible retainer material
9775	062	R/a case
9776	062	Cost of mouth protector material
9778	062	Cost of arch wire
9779	062	Dual laminate material
9780	062	Positioning and finishing of complete (male and female) pre­fabricated burn-out attachment
9782	062	Positioning and soldering of complete (male and female) precision attachment
9783	062	Implant stent per unit
9784	062	Alignment of dolder bar and clips
9786	062	Trimming, waxing and finishing of implant abutment - crown and bridge work only, per abutment
9787	062	Waxing, milling and finishing of a custom abutment
9788	062	Implant superstructure (edentulous cases) including placing of preformed parts, per section cast
9789	062	Finishing of prosthesis on implant structure per arch
8025	064	Handling fee - direct materials
8101	064	Oral examination
8102	064	Comprehensive oral examination
8104	064	Limited oral examination
8106	064	Special report
8107	064	Intraoral radiograph - periapical
8108	064	Intraoral radiographs - complete series
8109	064	Infection control/barrier techniques
8110	064	Sterilized instrumentation
8112	064	Intraoral radiograph - bitewing
8113	064	Intraoral radiograph - occlusal
8114	064	Extraoral radiograph - hand-wrist
8115	064	Extraoral radiograph - panoramic
8116	064	Extraoral radiograph - cephalometric
8117	064	Diagnostic models
8118	064	Extraoral radiograph - skull/facial bone
8119	064	Diagnostic models mounted
8120	064	Treatment plan completed
8121	064	Oral and/or facial image
8123	064	Caries susceptibility tests (by arrangement)
8124	064	Pulp tests
8129	064	Office/hospital visit - after regularly scheduled hours
8131	064	Emergency dental treatment
8132	064	Pulp removal (pulpectomy)
8133	064	Recement inlay, onlay, crown or veneer
8135	064	Remove inlay, onlay or crown
8136	064	Access through a prosthetic crown or inlay to facilitate root canal treatment
8137	064	Emergency crown (chair-side)
8138	064	Remove retention post (prefabricated or cast)
8139	064	Appointment not kept /30min
8140	064	House/extended care facility/hospital call
8141	064	Inhalation sedation - first 15 minutes or part thereof
8143	064	Inhalation sedation - each addnl 15 minutes
8144	064	Intravenous sedation
8145	064	Local anaesthetic - per visit
8146	064	Resin bonding for restorations
8147	064	Monitoring equipment for intravenous sedation
8151	064	Oral hygiene instruction
8153	064	Oral hygiene instruction - each additional visit
8154	064	Oral examination - oral hygienist
8155	064	Polishing - complete dentition
8157	064	Re-burnishing and polishing of restorations – complete dentition
8158	064	Enamel microabrasion
8159	064	Prophylaxis - complete dentition
8160	064	Removal of gross calculus
8161	064	Topical application of fluoride - child
8162	064	Topical application of fluoride - adult
8163	064	Dental sealant
8164	064	Limited oral examination - oral hygienist
8165	064	Sedative filling
8166	064	Application of desensitising resin, per tooth
8167	064	Application of desensitising medicament, per visit
8169	064	Occlusal guard
8171	064	Mouth protector
8172	064	Cost of orthotic appliance
8173	064	Space maintainer - fixed, per abutment
8175	064	Space maintainer - removable
8176	064	Periodontal screening
8177	064	Oral hygiene instruction (periodontally compromised patient)
8178	064	Oral hygiene instruction - each additional visit (periodontally compromised patient)
8179	064	Polishing - complete dentition (periodontally compromised patient)
8180	064	Prophylaxis - complete dentition (periodontally compromised patient)
8183	064	Therapeutic drug injection
8189	064	Re-examination - existing condition
8190	064	Consultation - second opinion or advice
8192	064	Suture - minor
8194	064	Cbct capture and interpretation with limited field of view - less than one whole jaw
8195	064	Cbct capture and interpretation with limited field of view of one full arch - mandible
8196	064	Cbct capture and interpretation with limited field of view of one full arch - maxilla without orbits and/or cranium
8197	064	Cbct capture and interpretation with limited field of view of both dental arches – without orbits and/or cranium
8198	064	Cbct capture and interpretation for tmj series including two or more exposures
8199	064	Cbct capture and interpretation with limited field of view of one full arch - maxilla with orbits and/or cranium
8200	064	Cbct capture and interpretation with field of view of both dental arches - with orbits and/or cranium
8201	064	Extraction - tooth or exposed tooth roots (first per quadrant)
8202	064	Extraction - each additional tooth or exposed tooth roots
8213	064	Surgical removal of residual roots, first tooth per quadrant
8214	064	Surgical removal of residual roots, second and subsequent teeth''s roots
8220	064	Cost of suture material
8228	064	Art restorations
8231	064	Complete dentures - maxillary and mandibular
8232	064	Complete denture - maxillary or mandibular
8233	064	Partial denture - resin base - one tooth
8234	064	Partial denture - resin base - two teeth
8235	064	Partial denture - resin base - three teeth
8236	064	Partial denture - resin base - four teeth
8237	064	Partial denture - resin base - five teeth
8238	064	Partial denture - resin base - six teeth
8239	064	Partial denture - resin base - seven teeth
8240	064	Partial denture - resin base - eight teeth
8241	064	Partial denture - resin base - nine or more teeth
8244	064	Immediate denture - maxillary
8245	064	Immediate denture - mandibular
8251	064	Clasp or rest - cast gold
8253	064	Clasp or rest - wrought gold
8255	064	Clasp or rest - stainless steel
8257	064	Bar - lingual or palatal
8259	064	Rebase complete or partial denture
8261	064	Remodel complete or partial denture
8263	064	Reline complete or partial denture (chair-side)
8265	064	Tissues conditioning per arch (including soft self-cure reline)
8267	064	Reline complete or partial denture
8269	064	Repair denture or other intra-oral appliance
8270	064	Add clasp to existing partial denture
8271	064	Add tooth to existing partial denture
8273	064	Impression to repair or modify a denture or other intra-oral appliance
8275	064	Adjust complete or partial denture
8277	064	Inlay in denture
8281	064	Partial denture - cast metal framework only
8301	064	Pulp cap - direct
8303	064	Pulp cap - indirect
8304	064	Rubber dam per arch
8306	064	Cost of mta
8307	064	Pulp amputation (pulpotomy)
8310	064	Supply of bleaching materials
8325	064	Internal bleaching - per tooth
8327	064	Internal bleaching - each additional visit
8328	064	Root canal obturation - anteriors and premolars - each additional canal
8329	064	Root canal therapy - anteriors and premolars – each additional canal
8330	064	Removal of root canal obstruction
8332	064	Root canal preparatory visit - single canal tooth
8333	064	Root canal preparatory visit - multi canal
8334	064	Re-treatment of previously completed root canal therapy, per canal
8335	064	Root canal obturation - anteriors and premolars - first canal
8336	064	Root canal obturation - posteriors - first canal
8337	064	Root canal obturation - posteriors – each additional canal
8338	064	Root canal therapy - anteriors and premolars – first canal
8339	064	Root canal therapy - posteriors - first canal
8340	064	Root canal therapy - posteriors – each additional canal
8341	064	Amalgam - one surface
8342	064	Amalgam - two surfaces
8343	064	Amalgam - three surfaces
8344	064	Amalgam - four or more surfaces
8345	064	Prefabricated post retention, per post (in addition to restoration)
8347	064	Pin retention - first pin (in addition to restoration)
8348	064	Pin retention - each additional pin (in addition to restoration)
8349	064	Carve restoration to accommodate existing removable prosthesis
8350	064	Resin crown - anterior primary tooth (direct)
8351	064	Resin - one surface, anterior
8352	064	Resin - two surfaces, anterior
8353	064	Resin - three surfaces, anterior
8354	064	Resin - four or more surfaces, anterior
8355	064	Veneer - resin (chair-side)
8357	064	Prefabricated metal crown
8361	064	Inlay - metal - one surface
8362	064	Inlay/onlay - metal - two surfaces
8363	064	Inlay/onlay - metal - three surfaces
8364	064	Inlay/onlay - metal - four or more surfaces
8366	064	Pin retention as part of cast restoration (any number of pins)
8367	064	Resin - one surface, posterior
8368	064	Resin - two surfaces, posterior
8369	064	Resin - three surfaces, posterior
8370	064	Resin - four or more surfaces, posterior
8371	064	Inlay - porcelain - one surface
8372	064	Inlay/onlay - porcelain - two surfaces
8373	064	Inlay/onlay - porcelain - three surfaces
8374	064	Inlay/onlay - porcelain - four or more surfaces
8375	064	Prefabricated resin crown
8376	064	Core build-up with prefabricated posts
8379	064	Cost of prefabricated posts
8381	064	Inlay - resin - one surface
8382	064	Inlay/onlay - resin - two surfaces
8383	064	Inlay/onlay - resin - three surfaces
8384	064	Inlay/onlay - resin - four or more surfaces
8391	064	Cast core with single post
8392	064	Cast post (each additional)
8397	064	Cast core with pins (any number of pins)
8398	064	Core build-up with pins
8401	064	Crown - full cast metal
8403	064	Crown - 3/4 cast metal
8404	064	Crown - 3/4 porcelain/ceramic
8405	064	Crown - resin laboratory
8407	064	Crown - resin with metal
8409	064	Crown - porcelain/ceramic
8410	064	Provisional crown
8411	064	Crown - porcelain veneered to metal
8413	064	Repair crown (permanent or provisional)
8414	064	Additional fee for provision of crown within an existing clasp or rest
8415	064	Pontic - ceramic
8416	064	Pontic - cast metal
8417	064	Pontic - resin with metal
8418	064	Pontic - porcelain veneered to metal
8419	064	Provisional pontic
8432	064	Inlay/onlay retainer - metal - two surfaces
8433	064	Inlay/onlay retainer - metal - three surfaces
8434	064	Inlay/onlay retainer - metal - four or more surfaces
8436	064	Inlay/onlay retainer - porcelain - two surfaces
8437	064	Inlay/onlay retainer - porcelain - three
8438	064	Inlay/onlay retainer - porcelain - four or more surfaces
8441	064	Crown retainer - full cast metal
8442	064	Crown retainer - 3/4 cast metal
8443	064	Crown retainer - ceramic
8444	064	Crown retainer - 3/4 ceramic
8445	064	Crown retainer - porcelain veneered to metal
8446	064	Crown retainer - resin with metal
8447	064	Provisional crown retainer
8499	064	General anaesthetic
8501	064	Consultation - prosthodontis
8503	064	Occlusion analysis mounted
8505	064	Pantographic recording
8506	064	Detailed consultation - prosthodontist
8507	064	Comprehensive consultation - prosthodontist
8508	064	Electrognathographic recording
8509	064	Electrognathographic recording with computer analysis
8514	064	Recement bridge
8516	064	Remove bridge
8517	064	Reimplantation of avulsed tooth (include stabilisation)
8518	064	Repair bridge
8533	064	Implant supported removable complete overdenture
8534	064	Implant supported removable partial overdenture
8536	064	Crown-implant/abutment supported crown – porcelain/ceramic
8537	064	Crown-implant/abutment supported crown – porcelain with metal
8538	064	Crown-implant/abutment supported crown – cast metal
8546	064	Implant supported crown retainer - ceramic
8547	064	Implant supported crown retainer – porcelain veneered to metal
8548	064	Crown retainer - implant/abutment supported – cast metal
8551	064	Occlusal adjustment - major
8552	064	Veneer - porcelain (laboratory)
8553	064	Occlusal adjustment - minor
8554	064	Veneer - resin (laboratory)
8560	064	Cost of ceramic block
8561	064	Gold foil class i or iv
8563	064	Gold foil class v
8565	064	Gold foil class iii
8570	064	Fabrication of computer generated ceramic restoration
8578	064	Prefabricated abutment
8579	064	Custom abutment
8580	064	Customised prefabricated abutment
8581	064	Cast core with single post
8582	064	Cast core with double post
8583	064	Cast core with triple post
8584	064	Connector bar - implant supported
8585	064	Connector bar
8586	064	Stress breaker
8587	064	Coping metal
8590	064	Implant maintenance procedures - per implant
8592	064	Crown - implant/abutment supported
8594	064	Repair of implant supported prosthesis
8595	064	Repair of implant abutment
8597	064	Locks and milled rests
8599	064	Precision attachment (removable denture)
8600	064	Cost of implant components
8611	064	Pontic - sanitary
8613	064	Pontic - posterior
8615	064	Pontic - anterior/premolar
8617	064	Retainer cast metal (maryland type retainer)
8631	064	Root canal therapy - first canal specialist prosthodontist
8633	064	Root canal therapy - each additional canal specialist prosthodontist
8635	064	Pexific  tion/  pexogenesis/rec  lcific  tion – per visit
8640	064	Removal of fractured root canal instrument
8643	064	Complete dentures - maxillary and mandibular. Only for prosthodontists
8645	064	Complete dentures - maxillary or mandibular. Only for prosthodontists
8649	064	Immediate denture - maxillary. Only for prosthodontist
8651	064	Immediate denture - mandibular. Only for prosthodontist
8652	064	Overdenture - complete
8653	064	Overdenture - partial
8654	064	Implant supported fixed-detachable complete overdenture
8655	064	Implant supported fixed-detachable partial overdenture
8657	064	Replacement of precision attachment
8658	064	Interim complete denture
8659	064	Interim partial denture
8660	064	Additional fee to implant supported fixed- detachable denture - per implant
8661	064	Diagnostic dentures (including tissue conditioning)
8662	064	Adjust complete or partial dentures (remounting)
8663	064	Metal base to complete denture
8664	064	Remount crown or bridge for adjustment
8667	064	Soft base to denture (heat cured)
8671	064	Partial denture - cast metal framework with resin denture base
8672	064	Altered cast technique (in addition to partial denture)
8674	064	Additive partial denture
8701	064	Consultation - periodontist
8703	064	Consultation - periodontist (detailed)
8705	064	Re-examination - periodontist
8707	064	Periodontal screening - periodontist
8723	064	Provisional splinting - extracoronal (wire) – per sextant
8725	064	Provisional splinting - extracoronal (wire plus resin) - per sextant
8727	064	Provisional splinting - intracoronal - per tooth
8731	064	Incision & drainage of abscess - intra-oral
8737	064	Root planing - four or more teeth per
8739	064	Root planing - one to three teeth per quadrant
8741	064	Gingivectomy/gingivoplasty - four or more teeth per quadrant
8743	064	Gingivectomy or gingivoplasty - one to three teeth per quadrant
8749	064	Flap procedure, root planing and one to three surgical services - per quadrant
8751	064	Flap procedure, root planing and one to three surgical services - per sextant
8753	064	Flap procedure, root planing and four or more surgical services - per quadrant
8755	064	Flap procedure, root planing and four or more surgical services - per sextant
8756	064	Clinical crown lengthening (isolated procedure)
8759	064	Pedicle flapped graft (isolated procedure)
8761	064	Masticatory mucosal autograft - one to four teeth (isolated procedure)
8762	064	Masticatory mucosal autograft - four or more teeth (isolated procedure)
8763	064	Wedge resection (isolated procedure)
8765	064	Hemisection of a tooth, resection of a root or tunnel preparation (isolated procedure)
8766	064	Bone regeneration/repair procedure - as part of a flap operation
8767	064	Bone regeneration/repair procedure - at a single site
8768	064	Unlisted periodontal procedure
8769	064	Membrane removal (used for guided tissue regeneration)
8770	064	Cost of bone regenerative/repair material
8772	064	Submucosal connective tissue autograft (isolated procedure)
8773	064	Cost of intrapocket chemotherapeutic agent
8781	064	Consultation - oral medicine (simple)
8782	064	Consultation - oral medicine (complex)
8783	064	Consultation - oral medicine (subsequent)
8787	064	Unlisted oral medicine procedure
8801	064	Consultation - orthodontist
8803	064	Consultation - orthodontis (subsequent, retention and post treatment)
8811	064	Tracing and analysis of extra-oral film
8837	064	Diagnosis and treatment planning – orthodontist
8839	064	Diagnostic setup
8840	064	Treatment planning for orthognathic surgery – all
8841	064	Ortho tx - fixed lingual appliance - one arch
8842	064	Ortho tx - fixed lingual appliance - one arch, modeate
8843	064	Ortho tx - fixed lingual appliance - one arch, severe
8846	064	Repair orthodontic appliance - removable
8847	064	Replace orthodontic appliance - removable
8848	064	Repair orthodontic appliance - fixed
8849	064	Retainer (orthodontic)
8850	064	Treatment of mpds - first visit
8851	064	Treatment of mpds - subsequent visit
8852	064	Occlusal orthotic appliance
8855	064	Consultation - cleft palate therapy (house or hospital)
8856	064	Consultation - cleft palate (subsequent)
8857	064	Consultation - cleft palate (maximum)
8858	064	Ortho tx - functional appliance
8861	064	Ortho tx - partial fixed appliance - minor
8862	064	Ortho tx - removable appliance
8863	064	Ortho tx - each additional removable appliance
8865	064	Ortho tx - partial fixed appliance - one arch
8866	064	Ortho tx - partial fixed appliance - both arches
8867	064	Ortho tx - fixed appliance - one arch
8868	064	Ortho tx - fixed appliance - one arch, modeate
8869	064	Ortho tx - fixed appliance - one arch, severe
8873	064	Ortho tx - fixed appliance - both arches, class 1 mild
8874	064	Ortho tx - fixed lingual appliance - both arches, class 1 mild
8875	064	Ortho tx - fixed appliance - both arches, class 1 moderate
8876	064	Ortho tx - fixed lingual appliance - both arches, class 1 moderate
8877	064	Ortho tx - fixed appliance - both arches, class 1 severe
8878	064	Ortho tx - fixed lingual appliance - both arches, class 1 severe
8879	064	Ortho tx - fixed appliance - both arches, class 1 severe w/ complications
8880	064	Ortho tx - fixed lingual appliance - both arches, class 1 severe w/ complications
8881	064	Ortho tx - fixed appliance - both arches, class 2/3 mild
8882	064	Ortho tx - fixed lingual appliance - both arches, class 2/3 mild
8883	064	Ortho tx - fixed appliance - both arches, class 2/3 moderate
8884	064	Ortho tx - fixed lingual appliance - both arches, class 2/3 moderate
8885	064	Ortho tx - fixed appliance - both arches, class 2/3 severe
8886	064	Ortho tx - fixed lingual appliance - both arches, class 2/3 severe
8887	064	Ortho tx - fixed appliance - both arches, class 2/3 severe w/ complications
8888	064	Ortho tx - fixed lingual appliance - both arches, class 2/3 severe w/ complications
8890	064	Monthly instalment ortho tx
8891	064	Orthodontic transfer
8892	064	Orthodontic re-treatment
8901	064	Consultation - mfos
8902	064	Consultation - mfos (detailed)
8903	064	House/hosp/nursing home consultation - mfos
8904	064	House/hosp/nursing home consultation (subsequent) - mfos
8905	064	After regularly hours consultation - mfos
8907	064	House/hosp/nursing home consultation (maximum per week) - mfos
8908	064	Surgical removal of roots from maxillary antrum
8909	064	Oral antral fistula closure
8911	064	Caldwell-luc procedure
8917	064	Biopsy of oral tissue - soft
8919	064	Biopsy of bone - needle
8921	064	Biopsy - extr  -or  l bone/soft tissue
8931	064	Treatment of post-extraction haemorrhage
8933	064	Treatment of haemorrhage (blood dyscracias)
8935	064	Treatment of septic socket
8937	064	Surgical removal of tooth
8941	064	Surgical removal of impacted tooth – first tooth
8943	064	Surgical removal of impacted tooth – second tooth
8945	064	Surgical removal of impacted tooth - third and subsequent teeth
8953	064	Surgical removal of residual roots, first tooth - per tooth
8957	064	Alveolotomy or alveolectomy (including extractions)
8958	064	Emergency tracheotomy
8959	064	Pharyngostomy
8961	064	Tooth transplantation
8962	064	Harvest iliac crest graft
8963	064	Harvest rib graft
8964	064	Harvest cranium graft
8965	064	Peripheral neurectomy
8966	064	Repair of oronasal fistula (local flaps)
8967	064	Surgical removal of jaw cyst – intra-oral approach
8969	064	Surgical removal of jaw cyst – extra-oral approach
8971	064	Excision of tumour of the soft tissue
8973	064	Surgical excision of tumours of the jaw
8975	064	Hemiresection of jaw excluding condyl
8977	064	Surgical repair of maxilla or mandible - major
8979	064	Harvesting of autogenous grafts (intra-oral)
8981	064	Surgical exposure of impacted or unerupted teeth to aid eruption
8983	064	Corticotomy - first tooth
8984	064	Corticotomy - each additional tooth
8985	064	Frenulectomy/frenulotomy
8987	064	Reduction of mylohyoid ridges - per side
8989	064	Removal torus mandibularis
8991	064	Removal of torus palatinus
8993	064	Surgical reduction of osseous tuberosity – per side
8995	064	Gingivectomy - per jaw
8997	064	Sulcoplasty / vestibuloplasty
9003	064	Reposition mental foramen and nerve - per side
9004	064	Lateralization of inferior dental nerve
9005	064	Alveolar ridge augmentation - total (by bone graft)
9007	064	Alveolar ridge augmentation - total (by alloplastic material)
9008	064	Alveolar ridge augmentation - one to two tooth sites
9009	064	Alveolar ridge augmentation - three across 3 or more tooth sites
9010	064	Sinus lift procedure
9011	064	Incision & drainage of abscess – intra-oral (pyogenic)
9013	064	Incision & drainage of abscess – extra-oral (pyogenic)
9015	064	Apicectomy/periradicular surgery – anteriors (including retrograde filling)
9016	064	Apicectomy/periradicular surgery – molars (including retrograde filling)
9017	064	Decortication, saucerisation and sequestrectomy
9019	064	Sequestrectomy - intra oral per sextant and or ramus
9021	064	Suture - reconstruction, minor (excludes closure of surgical incisions)
9023	064	Closure of surgical incisions)
9024	064	Dento-alveolar fracture - per sextant
9025	064	Mandible fracture - closed reduction
9027	064	Mandible fracture - compound, with eyelet wiring
9029	064	Mandible fracture - splints
9031	064	Mandible fracture - open reduction
9032	064	Reduction of masseter muscle and bone – extra- oral approach
9033	064	Open treatment of condylar fracture
9035	064	Maxilla fracture - le fort i or guerin
9036	064	Open treatment of maxillary fracture - le fort i
9037	064	Maxilla fracture - le fort ii or middle third face
9038	064	Open treatment of maxillary fracture - le fort ii middle third of face
9039	064	Maxilla fracture - le fort iii or craniofacial disjunction
9041	064	Zygomatic arch fracture - closed reduction
9043	064	Zygomatic arch fracture - open reduction
9045	064	Zygomatic arch fracture - open reduction (requiring osteosynthesis and/or grafting)
9046	064	Placement of zygomaticus fixture, per fixture
9047	064	Osteotomy - open with stabilisation
9048	064	Surgical removal of internal fixation devices, per site
9049	064	Osteotomy - mandible body, anterior
9050	064	Osteotomy - total subapical
9051	064	Genioplasty
9052	064	Midfacial exposure
9053	064	Coronoidectomy (intra-oral approach)
9055	064	Osteotomy - segmented, posterior
9057	064	Osteotomy - segmented, anterior
9059	064	Reconstruct maxilla - le fort i osteotomy, one piece
9060	064	Reconstruct maxilla - le fort i osteotomy w/ repositioning and graft
9061	064	Palatal osteotomy
9062	064	Reconstruct maxilla - le fort i osteotomy, multiple segments
9063	064	Reconstruct maxilla - le fort 2 osteotomy (facial and post-traumatic deformities)
9065	064	Reconstruct maxilla - le fort 3 osteotomy (severe congenital deformities)
9066	064	Surgical expansion - maxilliary or mandibular
9067	064	Distraction osteogenesis - across one to two tooth sites
9068	064	Distraction osteogenesis - across three to five tooth sites
9069	064	Glossectomy - partial
9070	064	Distraction osteogenesis - full arch
9071	064	Geniohyoidotomy
9072	064	Close secondary oro-nasal fistula w/ bone grafting (complete procedure)
9074	064	Tmj arthroscopy diagnostic
9075	064	Condylectomy, coronoidectomy or both
9076	064	Tmj artrocentesis
9077	064	Tmj intra-articular injection
9079	064	Trigger point injection
9081	064	Condylectomy (ward/kostecka)
9083	064	Tmj srthroplasty
9085	064	Reduction of tmj disloc w/o anaesthetic
9087	064	Reduction of tmj disloc w/ anaesthetic
9089	064	Reduction of tmj disloc w/ anaesthetic and immobobilisation
9091	064	Reduction of tmj dislocation - open reduction
9092	064	Joint reconstruction
9093	064	Removal of salivary stone (sialolithotomy)
9095	064	Excision of sublinglual salivary gland
9096	064	Excision of salivary gland - extra oral
9099	064	Unlisted dental procedure or service (by
9101	064	Obturator prosthesis, surgical – modified denture
9102	064	Obturator prosthesis, surgical – continuous base
9103	064	Obturator prosthesis, surgical - split base
9104	064	Obturator prosthesis, interim - on existing denture
9105	064	Obturator prosthesis, interim - on new denture
9106	064	Obturator prosthesis, definitive – open/hollow box
9107	064	Obturator prosthesis, definitive - silicone glove
9108	064	Mandibular resection prosthesis w/ guide flange
9109	064	Mandibular resection prosthesis w/o guide flange
9110	064	Mandibular resection prosthesis, palatal augmentation
9111	064	Glossal resection prosthesis - simple
9112	064	Glossal resection prosthesis - complex
9113	064	Radiation carrier - simple
9114	064	Radiation carrier - complex
9115	064	Radiation shield - simple
9116	064	Radiation shield - complex
9117	064	Radiation cone locator
9118	064	Chemotherapeutic agent carrier
9119	064	Feeding aid prosthesis, neonatal
9120	064	Orthopaedic appliance, active presurgical – minor
9121	064	Orthopaedic appliance, active presurgical – moderate
9122	064	Orthopaedic appliance, active presurgical – severe
9123	064	Orthopaedic appliance, active presurgical – modification
9125	064	Speech aid/obturator prosthesis – palatal alteration
9126	064	Speech aid/obturator prosthesis – velar alteration
9127	064	Speech aid/obturator prosthesis – pharyngeal alteration
9128	064	Speech aid/obturator prosthesis - modification
9129	064	Speech aid/obturator prosthesis - surgical
9130	064	Speech aid appliance - palatal lift
9131	064	Speech aid appliance - palatal stimulating
9132	064	Speech aid appliance - bulb
9133	064	Speech aid appliance - modification
9134	064	Unspecified speech aid appliance
9135	064	Auricular prosthesis - simple
9136	064	Auricular prosthesis - complex
9137	064	Nasal prosthesis - simple
9138	064	Nasal prosthesis - complex
9139	064	Ocular prosthesis - interim
9140	064	Ocular prosthesis - modified stock appliance
9141	064	Ocular prosthesis - custom appliance
9142	064	Orbital prosthesis - simple
9143	064	Orbital prosthesis - complex
9148	064	Unspecified body prosthesis - simple
9149	064	Unspecified body prosthesis - complex
9150	064	Facial prosthesis, surgical - simple
9151	064	Facial prosthesis, surgical - complex
9155	064	Cranial prosthesis
9156	064	Cranial implant prosthesis, custom made
9157	064	Facial implant prosthesis, custom made - simple
9158	064	Facial implant prosthesis, custom made – complex
9159	064	Ocular implant prosthesis, custom made
9160	064	Body implant prosthesis - custom made
9161	064	Surgical splint - simple
9162	064	Surgical splint - complex
9163	064	Surgical template - simple
9164	064	Surgical template - complex
9165	064	Surgical conformer - simple
9166	064	Surgical conformer - complex
9167	064	Trismus appliance (simple)
9168	064	Trismus appliance (complex)
9169	064	Orthoses appliance
9170	064	Facial palsy appliance
9171	064	Commissure splint
9172	064	Oral retractor, dynamic - per arm
9174	064	Unspecified burn appliance
9175	064	Theatre attendance (maxfac prosthod) /hour
9180	064	Surgical placement of sub-periosteal implant – preparatory stage
9181	064	Surgical placement of sub-periosteal implant – placement stage
9182	064	Surgical placement of endosteal implant plate
9183	064	Surgical placement of endosseus implant – first per quadrant
9184	064	Surgical placement of endosseus implant – second per quadrant
9185	064	Surgical placement of endosseus implant – third and subsequent per quadrant
9187	064	Cost of endosteal implant body
9188	064	Cost of prefabricated abutment
9189	064	Cost of other implant compnts
9190	064	Surgical exposure of endosseus implant – first per quadrant
9191	064	Surgical exposure of endosseus implant – second per quadrant
9192	064	Surgical exposure of endosseus implant – third and subsequent per quadrant
9198	064	Surgical removal of implant
9201	064	Consultation - oral pathologist
9203	064	House/hosp/nursing home consultation – oral pathologist
9205	064	Consultation - oral pathologist (subsequent)
9207	064	After hours visit - oral pathologist
9220	064	Repair cleft hard palate - unilateral
9222	064	Repair cleft hard palate - bilateral (one procedure)
9224	064	Repair cleft hard palate - bilateral (two procedures)
9226	064	Repair cleft soft palate - w/o muscle reconstruction
9228	064	Repair cleft soft palate - w/ muscle reconstruction
9230	064	Repair submucosal cleft and/or bifid uvula – w/ muscle reconstruction
9232	064	Uncomplicated
9234	064	Velopharyngeal reconstruction - complicated
9238	064	Repair oronasal fistula (one procedure)
9240	064	Repair oronasal fistula (two procedures)
9246	064	Secondary periosteal flaps
9248	064	Lipadhesion
9250	064	Repair cleft lip - unilateral w/o musclereconstruction
9252	064	Repair cleft lip - unilateral w/ muscle reconstruction
9254	064	Repair cleft lip - bilateral w/o muscle reconstruction
9256	064	Repair cleft lip - bilateral w/ muscle reconstruction
9258	064	Repair anterior nasal floor
9260	064	Revision of secondary cleft lip deformity – partial
9262	064	Revision of secondary cleft lip deformity – total w/ muscle reconstruction
9264	064	Abbe-flap - two stages
9266	064	Reconstruct columella
9268	064	Reconstruct nose due to cleft deformity – partial
9270	064	Reconstruct nose due to cleft deformity – complete
9272	064	Paranasal augmentation for nasal base deviation
9274	064	Repair anterior table, frontal sinus and/or supraorbital rim
9276	064	Repair anterior and posterior wall w/ obturation and/or cranialisation of frontal sinus
9278	064	Repair medial canthal ligament (canthopexy), per side
9280	064	Open reduction and fixation of nasal fractures
9282	064	Manipulation and immobilisation of nasal fracture
9284	064	Musculofascial flap
9286	064	Musculocranial flap
9288	064	Buccal fat pad (major repair)
9290	064	Maxillectomy - alveolus only, level i
9292	064	Maxillectomy - alveolus and sinus or nasal floor, level ii
9294	064	Maxillectomy - alveolus, sinus, nasal floor and zygoma excluding orbital rim level iii
9296	064	Maxillectomy - alveolus, sinus, nasal floor and zygoma including orbital rim level iv
9298	064	Maxillectomy - alveolus, sinus, nasal floor, zygoma, orbital rim and pterygoid plates level
9300	064	Hemiresection of jaw including condyle and coronoid process
9301	064	Casting and trimming of model in plaster (yellow/white), per model
9303	064	Casting and trimming of model in super-hard stone (die-stone) per model
9305	064	Casting and trimming of study model, per
9307	064	Casting and trimming of gnathostatic model, per model.
9309	064	New trimmed base to supplied model, per model
9311	064	Trimming of supplied model, per model
9312	064	Gingival tissue mask per implant
9313	064	Duplicating model, per model
9314	064	Refractory model, per unit
